uf_code,uf_name,mesoregion_code,mesoregion_name,microregion_code,microregion_name,city_code,city_complete_code,city_name
41,PR,9,Sudeste Paranaense,31,Prudentópolis,10102,4110102,IMBITUVA
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,10201,4110201,INÁCIO MARTINS
41,PR,1,Noroeste Paranaense,1,Paranavaí,10300,4110300,INAJÁ
41,PR,1,Noroeste Paranaense,3,Cianorte,10409,4110409,INDIANÓPOLIS
41,PR,9,Sudeste Paranaense,31,Prudentópolis,10508,4110508,IPIRANGA
41,PR,1,Noroeste Paranaense,2,Umuarama,10607,4110607,IPORÃ
41,PR,6,Oeste Paranaense,22,Toledo,10656,4110656,IRACEMA DO OESTE
41,PR,9,Sudeste Paranaense,32,Irati,10706,4110706,IRATI
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,10805,4110805,IRETAMA
41,PR,3,Norte Central Paranaense,6,Astorga,10904,4110904,ITAGUAJÉ
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,10953,4110953,ITAIPULÂNDIA
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,11001,4111001,ITAMBARACÁ
41,PR,3,Norte Central Paranaense,8,Floraí,11100,4111100,ITAMBÉ
41,PR,7,Sudoeste Paranaense,27,Pato Branco,11209,4111209,ITAPEJARA D'OESTE
41,PR,10,Metropolitana de Curitiba,37,Curitiba,11258,4111258,ITAPERUÇU
41,PR,1,Noroeste Paranaense,1,Paranavaí,11308,4111308,ITAÚNA DO SUL
41,PR,9,Sudeste Paranaense,31,Prudentópolis,11407,4111407,IVAÍ
41,PR,3,Norte Central Paranaense,13,Ivaiporã,11506,4111506,IVAIPORÃ
41,PR,1,Noroeste Paranaense,2,Umuarama,11555,4111555,IVATÉ
41,PR,3,Norte Central Paranaense,8,Floraí,11605,4111605,IVATUBA
41,PR,4,Norte Pioneiro Paranaense,17,Ibaiti,11704,4111704,JABOTI
41,PR,4,Norte Pioneiro Paranaense,16,Jacarezinho,11803,4111803,JACAREZINHO
41,PR,3,Norte Central Paranaense,6,Astorga,11902,4111902,JAGUAPITÃ
41,PR,5,Centro Oriental Paranaense,20,Jaguariaíva,12009,4112009,JAGUARIAÍVA
41,PR,3,Norte Central Paranaense,10,Apucarana,12108,4112108,JANDAIA DO SUL
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,12207,4112207,JANIÓPOLIS
41,PR,4,Norte Pioneiro Paranaense,17,Ibaiti,12306,4112306,JAPIRA
41,PR,1,Noroeste Paranaense,3,Cianorte,12405,4112405,JAPURÁ
41,PR,3,Norte Central Paranaense,13,Ivaiporã,12504,4112504,JARDIM ALEGRE
41,PR,1,Noroeste Paranaense,1,Paranavaí,12603,4112603,JARDIM OLINDA
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,12702,4112702,JATAIZINHO
41,PR,6,Oeste Paranaense,22,Toledo,12751,4112751,JESUÍTAS
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,12801,4112801,JOAQUIM TÁVORA
41,PR,4,Norte Pioneiro Paranaense,16,Jacarezinho,12900,4112900,JUNDIAÍ DO SUL
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,12959,4112959,JURANDA
41,PR,1,Noroeste Paranaense,3,Cianorte,13007,4113007,JUSSARA
41,PR,3,Norte Central Paranaense,12,Faxinal,13106,4113106,KALORÉ
41,PR,10,Metropolitana de Curitiba,36,Lapa,13205,4113205,LAPA
41,PR,8,Centro-Sul Paranaense,28,Pitanga,13254,4113254,LARANJAL
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,13304,4113304,LARANJEIRAS DO SUL
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,13403,4113403,LEÓPOLIS
41,PR,3,Norte Central Paranaense,13,Ivaiporã,13429,4113429,LIDIANÓPOLIS
41,PR,6,Oeste Paranaense,23,Cascavel,13452,4113452,LINDOESTE
41,PR,1,Noroeste Paranaense,1,Paranavaí,13502,4113502,LOANDA
41,PR,3,Norte Central Paranaense,6,Astorga,13601,4113601,LOBATO
41,PR,3,Norte Central Paranaense,11,Londrina,13700,4113700,LONDRINA
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,13734,4113734,LUIZIANA
41,PR,3,Norte Central Paranaense,13,Ivaiporã,13759,4113759,LUNARDELLI
41,PR,3,Norte Central Paranaense,6,Astorga,13809,4113809,LUPIONÓPOLIS
41,PR,9,Sudeste Paranaense,32,Irati,13908,4113908,MALLET
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,14005,4114005,MAMBORÊ
41,PR,3,Norte Central Paranaense,6,Astorga,14104,4114104,MANDAGUAÇU
41,PR,3,Norte Central Paranaense,9,Maringá,14203,4114203,MANDAGUARI
41,PR,10,Metropolitana de Curitiba,37,Curitiba,14302,4114302,MANDIRITUBA
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,14351,4114351,MANFRINÓPOLIS
41,PR,8,Centro-Sul Paranaense,30,Palmas,14401,4114401,MANGUEIRINHA
41,PR,3,Norte Central Paranaense,13,Ivaiporã,14500,4114500,MANOEL RIBAS
41,PR,6,Oeste Paranaense,22,Toledo,14609,4114609,MARECHAL CÂNDIDO RONDON
41,PR,1,Noroeste Paranaense,2,Umuarama,14708,4114708,MARIA HELENA
41,PR,3,Norte Central Paranaense,9,Maringá,14807,4114807,MARIALVA
41,PR,3,Norte Central Paranaense,10,Apucarana,14906,4114906,MARILÂNDIA DO SUL
41,PR,1,Noroeste Paranaense,1,Paranavaí,15002,4115002,MARILENA
41,PR,1,Noroeste Paranaense,2,Umuarama,15101,4115101,MARILUZ
41,PR,3,Norte Central Paranaense,9,Maringá,15200,4115200,MARINGÁ
41,PR,7,Sudoeste Paranaense,27,Pato Branco,15309,4115309,MARIÓPOLIS
41,PR,6,Oeste Paranaense,22,Toledo,15358,4115358,MARIPÁ
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,15408,4115408,MARMELEIRO
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,15457,4115457,MARQUINHO
41,PR,3,Norte Central Paranaense,12,Faxinal,15507,4115507,MARUMBI
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,15606,4115606,MATELÂNDIA
41,PR,10,Metropolitana de Curitiba,38,Paranaguá,15705,4115705,MATINHOS
41,PR,8,Centro-Sul Paranaense,28,Pitanga,15739,4115739,MATO RICO
41,PR,3,Norte Central Paranaense,10,Apucarana,15754,4115754,MAUÁ DA SERRA
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,15804,4115804,MEDIANEIRA
41,PR,6,Oeste Paranaense,22,Toledo,15853,4115853,MERCEDES
41,PR,1,Noroeste Paranaense,1,Paranavaí,15903,4115903,MIRADOR
41,PR,3,Norte Central Paranaense,7,Porecatu,16000,4116000,MIRASELVA
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,16059,4116059,MISSAL
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,16109,4116109,MOREIRA SALES
41,PR,10,Metropolitana de Curitiba,38,Paranaguá,16208,4116208,MORRETES
41,PR,3,Norte Central Paranaense,6,Astorga,16307,4116307,MUNHOZ DE MELO
41,PR,3,Norte Central Paranaense,6,Astorga,16406,4116406,NOSSA SENHORA DAS GRAÇAS
41,PR,1,Noroeste Paranaense,1,Paranavaí,16505,4116505,NOVA ALIANÇA DO IVAÍ
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,16604,4116604,NOVA AMÉRICA DA COLINA
41,PR,6,Oeste Paranaense,23,Cascavel,16703,4116703,NOVA AURORA
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,16802,4116802,NOVA CANTU
41,PR,3,Norte Central Paranaense,6,Astorga,16901,4116901,NOVA ESPERANÇA
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,16950,4116950,NOVA ESPERANÇA DO SUDOESTE
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,17008,4117008,NOVA FÁTIMA
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,17057,4117057,NOVA LARANJEIRAS
41,PR,1,Noroeste Paranaense,1,Paranavaí,17107,4117107,NOVA LONDRINA
41,PR,1,Noroeste Paranaense,2,Umuarama,17206,4117206,NOVA OLÍMPIA
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,17255,4117255,NOVA PRATA DO IGUAÇU
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,17214,4117214,NOVA SANTA BÁRBARA
41,PR,6,Oeste Paranaense,22,Toledo,17222,4117222,NOVA SANTA ROSA
41,PR,3,Norte Central Paranaense,13,Ivaiporã,17271,4117271,NOVA TEBAS
41,PR,3,Norte Central Paranaense,10,Apucarana,17297,4117297,NOVO ITACOLOMI
41,PR,5,Centro Oriental Paranaense,19,Telêmaco Borba,17305,4117305,ORTIGUEIRA
41,PR,3,Norte Central Paranaense,8,Floraí,17404,4117404,OURIZONA
41,PR,6,Oeste Paranaense,22,Toledo,17453,4117453,OURO VERDE DO OESTE
41,PR,3,Norte Central Paranaense,9,Maringá,17503,4117503,PAIÇANDU
41,PR,8,Centro-Sul Paranaense,30,Palmas,17602,4117602,PALMAS
41,PR,5,Centro Oriental Paranaense,21,Ponta Grossa,17701,4117701,PALMEIRA
41,PR,8,Centro-Sul Paranaense,28,Pitanga,17800,4117800,PALMITAL
41,PR,6,Oeste Paranaense,22,Toledo,17909,4117909,PALOTINA
41,PR,1,Noroeste Paranaense,1,Paranavaí,18006,4118006,PARAÍSO DO NORTE
41,PR,1,Noroeste Paranaense,1,Paranavaí,18105,4118105,PARANACITY
41,PR,10,Metropolitana de Curitiba,38,Paranaguá,18204,4118204,PARANAGUÁ
41,PR,1,Noroeste Paranaense,1,Paranavaí,18303,4118303,PARANAPOEMA
41,PR,1,Noroeste Paranaense,1,Paranavaí,18402,4118402,PARANAVAÍ
41,PR,6,Oeste Paranaense,22,Toledo,18451,4118451,PATO BRAGADO
41,PR,7,Sudoeste Paranaense,27,Pato Branco,18501,4118501,PATO BRANCO
41,PR,9,Sudeste Paranaense,33,União da Vitória,18600,4118600,PAULA FREITAS
41,PR,9,Sudeste Paranaense,33,União da Vitória,18709,4118709,PAULO FRONTIN
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,18808,4118808,PEABIRU
41,PR,1,Noroeste Paranaense,2,Umuarama,18857,4118857,PEROBAL
41,PR,1,Noroeste Paranaense,2,Umuarama,18907,4118907,PÉROLA
41,PR,7,Sudoeste Paranaense,25,Capanema,19004,4119004,PÉROLA D'OESTE
41,PR,10,Metropolitana de Curitiba,39,Rio Negro,19103,4119103,PIÊN
41,PR,10,Metropolitana de Curitiba,37,Curitiba,19152,4119152,PINHAIS
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,19251,4119251,PINHAL DE SÃO BENTO
41,PR,4,Norte Pioneiro Paranaense,17,Ibaiti,19202,4119202,PINHALÃO
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,19301,4119301,PINHÃO
41,PR,5,Centro Oriental Paranaense,20,Jaguariaíva,19400,4119400,PIRAÍ DO SUL
41,PR,10,Metropolitana de Curitiba,37,Curitiba,19509,4119509,PIRAQUARA
41,PR,8,Centro-Sul Paranaense,28,Pitanga,19608,4119608,PITANGA
41,PR,3,Norte Central Paranaense,11,Londrina,19657,4119657,PITANGUEIRAS
41,PR,1,Noroeste Paranaense,1,Paranavaí,19707,4119707,PLANALTINA DO PARANÁ
41,PR,7,Sudoeste Paranaense,25,Capanema,19806,4119806,PLANALTO
41,PR,5,Centro Oriental Paranaense,21,Ponta Grossa,19905,4119905,PONTA GROSSA
41,PR,10,Metropolitana de Curitiba,38,Paranaguá,19954,4119954,PONTAL DO PARANÁ
41,PR,3,Norte Central Paranaense,7,Porecatu,20002,4120002,PORECATU
41,PR,10,Metropolitana de Curitiba,36,Lapa,20101,4120101,PORTO AMAZONAS
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,20150,4120150,PORTO BARREIRO
41,PR,1,Noroeste Paranaense,1,Paranavaí,20200,4120200,PORTO RICO
41,PR,9,Sudeste Paranaense,33,União da Vitória,20309,4120309,PORTO VITÓRIA
41,PR,3,Norte Central Paranaense,7,Porecatu,20333,4120333,PRADO FERREIRA
41,PR,7,Sudoeste Paranaense,25,Capanema,20358,4120358,PRANCHITA
41,PR,3,Norte Central Paranaense,6,Astorga,20408,4120408,PRESIDENTE CASTELO BRANCO
41,PR,3,Norte Central Paranaense,7,Porecatu,20507,4120507,PRIMEIRO DE MAIO
41,PR,9,Sudeste Paranaense,31,Prudentópolis,20606,4120606,PRUDENTÓPOLIS
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,20655,4120655,QUARTO CENTENÁRIO
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,20705,4120705,QUATIGUÁ
41,PR,10,Metropolitana de Curitiba,37,Curitiba,20804,4120804,QUATRO BARRAS
41,PR,6,Oeste Paranaense,22,Toledo,20853,4120853,QUATRO PONTES
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,20903,4120903,QUEDAS DO IGUAÇU
41,PR,1,Noroeste Paranaense,1,Paranavaí,21000,4121000,QUERÊNCIA DO NORTE
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,21109,4121109,QUINTA DO SOL
41,PR,10,Metropolitana de Curitiba,39,Rio Negro,21208,4121208,QUITANDINHA
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,21257,4121257,RAMILÂNDIA
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,21307,4121307,RANCHO ALEGRE
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,21356,4121356,RANCHO ALEGRE D'OESTE
41,PR,7,Sudoeste Paranaense,25,Capanema,21406,4121406,REALEZA
41,PR,9,Sudeste Paranaense,32,Irati,21505,4121505,REBOUÇAS
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,21604,4121604,RENASCENÇA
41,PR,5,Centro Oriental Paranaense,19,Telêmaco Borba,21703,4121703,RESERVA
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,21752,4121752,RESERVA DO IGUAÇU
41,PR,4,Norte Pioneiro Paranaense,16,Jacarezinho,21802,4121802,RIBEIRÃO CLARO
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,21901,4121901,RIBEIRÃO DO PINHAL
41,PR,9,Sudeste Paranaense,32,Irati,22008,4122008,RIO AZUL
41,PR,3,Norte Central Paranaense,12,Faxinal,22107,4122107,RIO BOM
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,22156,4122156,RIO BONITO DO IGUAÇU
41,PR,3,Norte Central Paranaense,13,Ivaiporã,22172,4122172,RIO BRANCO DO IVAÍ
41,PR,10,Metropolitana de Curitiba,37,Curitiba,22206,4122206,RIO BRANCO DO SUL
41,PR,10,Metropolitana de Curitiba,39,Rio Negro,22305,4122305,RIO NEGRO
41,PR,3,Norte Central Paranaense,11,Londrina,22404,4122404,ROLÂNDIA
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,22503,4122503,RONCADOR
41,PR,1,Noroeste Paranaense,3,Cianorte,22602,4122602,RONDON
41,PR,3,Norte Central Paranaense,13,Ivaiporã,22651,4122651,ROSÁRIO DO IVAÍ
41,PR,3,Norte Central Paranaense,10,Apucarana,22701,4122701,SABÁUDIA
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,22800,4122800,SALGADO FILHO
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,22909,4122909,SALTO DO ITARARÉ
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,23006,4123006,SALTO DO LONTRA
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,23105,4123105,SANTA AMÉLIA
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,23204,4123204,SANTA CECÍLIA DO PAVÃO
41,PR,1,Noroeste Paranaense,1,Paranavaí,23303,4123303,SANTA CRUZ DE MONTE CASTELO
41,PR,3,Norte Central Paranaense,6,Astorga,23402,4123402,SANTA FÉ
41,PR,6,Oeste Paranaense,22,Toledo,23501,4123501,SANTA HELENA
41,PR,3,Norte Central Paranaense,6,Astorga,23600,4123600,SANTA INÊS
41,PR,1,Noroeste Paranaense,1,Paranavaí,23709,4123709,SANTA ISABEL DO IVAÍ
41,PR,7,Sudoeste Paranaense,25,Capanema,23808,4123808,SANTA IZABEL DO OESTE
41,PR,6,Oeste Paranaense,23,Cascavel,23824,4123824,SANTA LÚCIA
41,PR,8,Centro-Sul Paranaense,28,Pitanga,23857,4123857,SANTA MARIA DO OESTE
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,23907,4123907,SANTA MARIANA
41,PR,1,Noroeste Paranaense,1,Paranavaí,23956,4123956,SANTA MÔNICA
41,PR,6,Oeste Paranaense,23,Cascavel,24020,4124020,SANTA TEREZA DO OESTE
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,24053,4124053,SANTA TEREZINHA DE ITAIPU
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,24004,4124004,SANTANA DO ITARARÉ
41,PR,4,Norte Pioneiro Paranaense,16,Jacarezinho,24103,4124103,SANTO ANTÔNIO DA PLATINA
41,PR,1,Noroeste Paranaense,1,Paranavaí,24202,4124202,SANTO ANTÔNIO DO CAIUÁ
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,24301,4124301,SANTO ANTÔNIO DO PARAÍSO
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,24400,4124400,SANTO ANTÔNIO DO SUDOESTE
41,PR,3,Norte Central Paranaense,6,Astorga,24509,4124509,SANTO INÁCIO
41,PR,1,Noroeste Paranaense,1,Paranavaí,24608,4124608,SÃO CARLOS DO IVAÍ
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,24707,4124707,SÃO JERÔNIMO DA SERRA
41,PR,7,Sudoeste Paranaense,27,Pato Branco,24806,4124806,SÃO JOÃO
41,PR,1,Noroeste Paranaense,1,Paranavaí,24905,4124905,SÃO JOÃO DO CAIUÁ
41,PR,3,Norte Central Paranaense,13,Ivaiporã,25001,4125001,SÃO JOÃO DO IVAÍ
41,PR,9,Sudeste Paranaense,34,São Mateus do Sul,25100,4125100,SÃO JOÃO DO TRIUNFO
41,PR,3,Norte Central Paranaense,8,Floraí,25308,4125308,SÃO JORGE DO IVAÍ
41,PR,1,Noroeste Paranaense,2,Umuarama,25357,4125357,SÃO JORGE DO PATROCÍNIO
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,25209,4125209,SÃO JORGE D'OESTE
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,25407,4125407,SÃO JOSÉ DA BOA VISTA
41,PR,6,Oeste Paranaense,22,Toledo,25456,4125456,SÃO JOSÉ DAS PALMEIRAS
41,PR,10,Metropolitana de Curitiba,37,Curitiba,25506,4125506,SÃO JOSÉ DOS PINHAIS
41,PR,1,Noroeste Paranaense,3,Cianorte,25555,4125555,SÃO MANOEL DO PARANÁ
41,PR,9,Sudeste Paranaense,34,São Mateus do Sul,25605,4125605,SÃO MATEUS DO SUL
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,25704,4125704,SÃO MIGUEL DO IGUAÇU
41,PR,6,Oeste Paranaense,22,Toledo,25753,4125753,SÃO PEDRO DO IGUAÇU
41,PR,3,Norte Central Paranaense,13,Ivaiporã,25803,4125803,SÃO PEDRO DO IVAÍ
41,PR,1,Noroeste Paranaense,1,Paranavaí,25902,4125902,SÃO PEDRO DO PARANÁ
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,26009,4126009,SÃO SEBASTIÃO DA AMOREIRA
41,PR,1,Noroeste Paranaense,3,Cianorte,26108,4126108,SÃO TOMÉ
41,PR,4,Norte Pioneiro Paranaense,17,Ibaiti,26207,4126207,SAPOPEMA
41,PR,3,Norte Central Paranaense,9,Maringá,26256,4126256,SARANDI
41,PR,7,Sudoeste Paranaense,27,Pato Branco,26272,4126272,SAUDADE DO IGUAÇU
41,PR,5,Centro Oriental Paranaense,20,Jaguariaíva,26306,4126306,SENGÉS
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,26355,4126355,SERRANÓPOLIS DO IGUAÇU
41,PR,4,Norte Pioneiro Paranaense,15,Cornélio Procópio,26405,4126405,SERTANEJA
41,PR,3,Norte Central Paranaense,7,Porecatu,26504,4126504,SERTANÓPOLIS
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,26603,4126603,SIQUEIRA CAMPOS
41,PR,7,Sudoeste Paranaense,27,Pato Branco,26652,4126652,SULINA
41,PR,3,Norte Central Paranaense,11,Londrina,26678,4126678,TAMARANA
41,PR,1,Noroeste Paranaense,1,Paranavaí,26702,4126702,TAMBOARA
41,PR,1,Noroeste Paranaense,3,Cianorte,26801,4126801,TAPEJARA
41,PR,1,Noroeste Paranaense,2,Umuarama,26900,4126900,TAPIRA
41,PR,9,Sudeste Paranaense,31,Prudentópolis,27007,4127007,TEIXEIRA SOARES
41,PR,5,Centro Oriental Paranaense,19,Telêmaco Borba,27106,4127106,TELÊMACO BORBA
41,PR,2,Centro Ocidental Paranaense,5,Campo Mourão,27205,4127205,TERRA BOA
41,PR,1,Noroeste Paranaense,1,Paranavaí,27304,4127304,TERRA RICA
41,PR,6,Oeste Paranaense,22,Toledo,27403,4127403,TERRA ROXA
41,PR,5,Centro Oriental Paranaense,19,Telêmaco Borba,27502,4127502,TIBAGI
41,PR,10,Metropolitana de Curitiba,39,Rio Negro,27601,4127601,TIJUCAS DO SUL
41,PR,6,Oeste Paranaense,22,Toledo,27700,4127700,TOLEDO
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,27809,4127809,TOMAZINA
41,PR,6,Oeste Paranaense,23,Cascavel,27858,4127858,TRÊS BARRAS DO PARANÁ
41,PR,10,Metropolitana de Curitiba,37,Curitiba,27882,4127882,TUNAS DO PARANÁ
41,PR,1,Noroeste Paranaense,3,Cianorte,27908,4127908,TUNEIRAS DO OESTE
41,PR,6,Oeste Paranaense,22,Toledo,27957,4127957,TUPÃSSI
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,27965,4127965,TURVO
41,PR,2,Centro Ocidental Paranaense,4,Goioerê,28005,4128005,UBIRATÃ
41,PR,1,Noroeste Paranaense,2,Umuarama,28104,4128104,UMUARAMA
41,PR,9,Sudeste Paranaense,33,União da Vitória,28203,4128203,UNIÃO DA VITÓRIA
41,PR,3,Norte Central Paranaense,6,Astorga,28302,4128302,UNIFLOR
41,PR,4,Norte Pioneiro Paranaense,14,Assaí,28401,4128401,URAÍ
41,PR,5,Centro Oriental Paranaense,19,Telêmaco Borba,28534,4128534,VENTANIA
41,PR,6,Oeste Paranaense,24,Foz do Iguaçu,28559,4128559,VERA CRUZ DO OESTE
41,PR,7,Sudoeste Paranaense,26,Francisco Beltrão,28609,4128609,VERÊ
41,PR,8,Centro-Sul Paranaense,29,Guarapuava,28658,4128658,VIRMOND
41,PR,7,Sudoeste Paranaense,27,Pato Branco,28708,4128708,VITORINO
41,PR,4,Norte Pioneiro Paranaense,18,Wenceslau Braz,28500,4128500,WENCESLAU BRAZ
41,PR,1,Noroeste Paranaense,2,Umuarama,28807,4128807,XAMBRÊ
42,SC,3,Serrana,9,Curitibanos,51,4200051,ABDON BATISTA
42,SC,1,Oeste Catarinense,3,Xanxerê,101,4200101,ABELARDO LUZ
42,SC,4,Vale do Itajaí,14,Ituporanga,200,4200200,AGROLÂNDIA
42,SC,4,Vale do Itajaí,11,Rio do Sul,309,4200309,AGRONÔMICA
42,SC,1,Oeste Catarinense,4,Joaçaba,408,4200408,ÁGUA DOCE
42,SC,1,Oeste Catarinense,2,Chapecó,507,4200507,ÁGUAS DE CHAPECÓ
42,SC,1,Oeste Catarinense,2,Chapecó,556,4200556,ÁGUAS FRIAS
42,SC,5,Grande Florianópolis,17,Tabuleiro,606,4200606,ÁGUAS MORNAS
42,SC,5,Grande Florianópolis,17,Tabuleiro,705,4200705,ALFREDO WAGNER
42,SC,1,Oeste Catarinense,5,Concórdia,754,4200754,ALTO BELA VISTA
42,SC,1,Oeste Catarinense,1,São Miguel do Oeste,804,4200804,ANCHIETA
42,SC,5,Grande Florianópolis,15,Tijucas,903,4200903,ANGELINA
42,SC,3,Serrana,10,Campos de Lages,1000,4201000,ANITA GARIBALDI
42,SC,5,Grande Florianópolis,17,Tabuleiro,1109,4201109,ANITÁPOLIS
42,SC,5,Grande Florianópolis,16,Florianópolis,1208,4201208,ANTÔNIO CARLOS
42,SC,4,Vale do Itajaí,12,Blumenau,1257,4201257,APIÚNA
42,SC,1,Oeste Catarinense,5,Concórdia,1273,4201273,ARABUTÃ
42,SC,2,Norte Catarinense,8,Joinville,1307,4201307,ARAQUARI
42,SC,6,Sul Catarinense,20,Araranguá,1406,4201406,ARARANGUÁ
42,SC,6,Sul Catarinense,18,Tubarão,1505,4201505,ARMAZÉM
42,SC,1,Oeste Catarinense,4,Joaçaba,1604,4201604,ARROIO TRINTA
42,SC,1,Oeste Catarinense,5,Concórdia,1653,4201653,ARVOREDO
42,SC,4,Vale do Itajaí,12,Blumenau,1703,4201703,ASCURRA
42,SC,4,Vale do Itajaí,14,Ituporanga,1802,4201802,ATALANTA
42,SC,4,Vale do Itajaí,11,Rio do Sul,1901,4201901,AURORA
42,SC,6,Sul Catarinense,20,Araranguá,1950,4201950,BALNEÁRIO ARROIO DO SILVA
42,SC,2,Norte Catarinense,8,Joinville,2057,4202057,BALNEÁRIO BARRA DO SUL
42,SC,4,Vale do Itajaí,13,Itajaí,2008,4202008,BALNEÁRIO CAMBORIÚ
42,SC,6,Sul Catarinense,20,Araranguá,2073,4202073,BALNEÁRIO GAIVOTA
42,SC,4,Vale do Itajaí,13,Itajaí,12809,4212809,BALNEÁRIO PIÇARRAS
42,SC,6,Sul Catarinense,19,Criciúma,20000,4220000,BALNEÁRIO RINCÃO
42,SC,1,Oeste Catarinense,1,São Miguel do Oeste,2081,4202081,BANDEIRANTE
42,SC,1,Oeste Catarinense,1,São Miguel do Oeste,2099,4202099,BARRA BONITA
42,SC,4,Vale do Itajaí,13,Itajaí,2107,4202107,BARRA VELHA
42,SC,2,Norte Catarinense,6,Canoinhas,2131,4202131,BELA VISTA DO TOLDO
42,SC,1,Oeste Catarinense,1,São Miguel do Oeste,2156,4202156,BELMONTE
42,SC,4,Vale do Itajaí,12,Blumenau,2206,4202206,BENEDITO NOVO
42,SC,5,Grande Florianópolis,16,Florianópolis,2305,4202305,BIGUAÇU
42,SC,4,Vale do Itajaí,12,Blumenau,2404,4202404,BLUMENAU
42,SC,3,Serrana,10,Campos de Lages,2438,4202438,BOCAINA DO SUL
42,SC,3,Serrana,10,Campos de Lages,2503,4202503,BOM JARDIM DA SERRA
42,SC,1,Oeste Catarinense,3,Xanxerê,2537,4202537,BOM JESUS
42,SC,1,Oeste Catarinense,2,Chapecó,2578,4202578,BOM JESUS DO OESTE
42,SC,3,Serrana,10,Campos de Lages,2602,4202602,BOM RETIRO
42,SC,4,Vale do Itajaí,13,Itajaí,2453,4202453,BOMBINHAS
42,SC,4,Vale do Itajaí,12,Blumenau,2701,4202701,BOTUVERÁ
42,SC,6,Sul Catarinense,18,Tubarão,2800,4202800,BRAÇO DO NORTE
42,SC,4,Vale do Itajaí,11,Rio do Sul,2859,4202859,BRAÇO DO TROMBUDO
42,SC,3,Serrana,9,Curitibanos,2875,4202875,BRUNÓPOLIS
42,SC,4,Vale do Itajaí,12,Blumenau,2909,4202909,BRUSQUE
42,SC,1,Oeste Catarinense,4,Joaçaba,3006,4203006,CAÇADOR
42,SC,1,Oeste Catarinense,2,Chapecó,3105,4203105,CAIBI
