CodigoInt;Codigo;Cnae;CodSecao;Secao;CodDivisao;Divisao;CodGrupo;Grupo;CodClasse;Classe
0210109;0210-1/09;Produção de casca de acácia-negra - florestas plantadas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.1;Produção florestal - florestas plantadas;02.10-1;Produção florestal - florestas plantadas
0210199;0210-1/99;Produção de produtos não madeireiros não especificados anteriormente em florestas plantadas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.1;Produção florestal - florestas plantadas;02.10-1;Produção florestal - florestas plantadas
0220901;0220-9/01;Extração de madeira em florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220902;0220-9/02;Produção de carvão vegetal - florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220903;0220-9/03;Coleta de castanha-do-pará em florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220904;0220-9/04;Coleta de látex em florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220905;0220-9/05;Coleta de palmito em florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220906;0220-9/06;Conservação de florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0220999;0220-9/99;Coleta de produtos não madeireiros não especificados anteriormente em florestas nativas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.2;Produção florestal - florestas nativas;02.20-9;Produção florestal - florestas nativas
0230600;0230-6/00;Atividades de apoio à produção florestal;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;2;PRODUÇÃO FLORESTAL;02.3;Atividades de apoio à produção florestal;02.30-6;Atividades de apoio à produção florestal
0311601;0311-6/01;Pesca de peixes em água salgada;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada
0311602;0311-6/02;Pesca de crustáceos e moluscos em água salgada;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada
0311603;0311-6/03;Coleta de outros produtos marinhos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada
0311604;0311-6/04;Atividades de apoio à pesca em água salgada;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.11-6;Pesca em água salgada
0312401;0312-4/01;Pesca de peixes em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce
0312402;0312-4/02;Pesca de crustáceos e moluscos em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce
0312403;0312-4/03;Coleta de outros produtos aquáticos de água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce
0312404;0312-4/04;Atividades de apoio à pesca em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.1;Pesca;03.12-4;Pesca em água doce
0321301;0321-3/01;Criação de peixes em água salgada e salobra;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0321302;0321-3/02;Criação de camarões em água salgada e salobra;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0321303;0321-3/03;Criação de ostras e mexilhões em água salgada e salobra;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0321304;0321-3/04;Criação de peixes ornamentais em água salgada e salobra;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0321305;0321-3/05;Atividades de apoio à aquicultura em água salgada e salobra;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0321399;0321-3/99;Cultivos e semicultivos da aquicultura em água salgada e salobra não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.21-3;Aquicultura em água salgada e salobra
0322101;0322-1/01;Criação de peixes em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322102;0322-1/02;Criação de camarões em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322103;0322-1/03;Criação de ostras e mexilhões em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322104;0322-1/04;Criação de peixes ornamentais em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322105;0322-1/05;Ranicultura;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322106;0322-1/06;Criação de jacaré;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322107;0322-1/07;Atividades de apoio à aquicultura em água doce;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0322199;0322-1/99;Cultivos e semicultivos da aquicultura em água doce não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;3;PESCA E AQÜICULTURA;03.2;Aquicultura;03.22-1;Aquicultura em água doce
0500301;0500-3/01;Extração de carvão mineral;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;5;EXTRAÇÃO DE CARVÃO MINERAL;05.0;Extração de carvão mineral;05.00-3;Extração de carvão mineral
0500302;0500-3/02;Beneficiamento de carvão mineral;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;5;EXTRAÇÃO DE CARVÃO MINERAL;05.0;Extração de carvão mineral;05.00-3;Extração de carvão mineral
0600001;0600-0/01;Extração de petróleo e gás natural;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;6;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural
0600002;0600-0/02;Extração e beneficiamento de xisto;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;6;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural
0600003;0600-0/03;Extração e beneficiamento de areias betuminosas;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;6;EXTRAÇÃO DE PETRÓLEO E GÁS NATURAL;06.0;Extração de petróleo e gás natural;06.00-0;Extração de petróleo e gás natural
0710301;0710-3/01;Extração de minério de ferro;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.1;Extração de minério de ferro;07.10-3;Extração de minério de ferro
0710302;0710-3/02;Pelotização, sinterização e outros beneficiamentos de minério de ferro;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.1;Extração de minério de ferro;07.10-3;Extração de minério de ferro
0721901;0721-9/01;Extração de minério de alumínio;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.21-9;Extração de minério de alumínio
0721902;0721-9/02;Beneficiamento de minério de alumínio;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.21-9;Extração de minério de alumínio
0722701;0722-7/01;Extração de minério de estanho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.22-7;Extração de minério de estanho
0722702;0722-7/02;Beneficiamento de minério de estanho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.22-7;Extração de minério de estanho
0723501;0723-5/01;Extração de minério de manganês;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.23-5;Extração de minério de manganês
0723502;0723-5/02;Beneficiamento de minério de manganês;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.23-5;Extração de minério de manganês
0724301;0724-3/01;Extração de minério de metais preciosos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.24-3;Extração de minério de metais preciosos
0724302;0724-3/02;Beneficiamento de minério de metais preciosos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.24-3;Extração de minério de metais preciosos
0725100;0725-1/00;Extração de minerais radioativos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.25-1;Extração de minerais radioativos
0729401;0729-4/01;Extração de minérios de nióbio e titânio;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente
0729402;0729-4/02;Extração de minério de tungstênio;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente
0729403;0729-4/03;Extração de minério de níquel;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente
0729404;0729-4/04;Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente
0729405;0729-4/05;Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;7;EXTRAÇÃO DE MINERAIS METÁLICOS;07.2;Extração de minerais metálicos não ferrosos;07.29-4;Extração de minerais metálicos não ferrosos não especificados anteriormente
0810001;0810-0/01;Extração de ardósia e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810002;0810-0/02;Extração de granito e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810003;0810-0/03;Extração de mármore e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810004;0810-0/04;Extração de calcário e dolomita e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810005;0810-0/05;Extração de gesso e caulim;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810006;0810-0/06;Extração de areia, cascalho ou pedregulho e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810007;0810-0/07;Extração de argila e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810008;0810-0/08;Extração de saibro e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810009;0810-0/09;Extração de basalto e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810010;0810-0/10;Beneficiamento de gesso e caulim associado à extração;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0810099;0810-0/99;Extração e britamento de pedras e outros materiais para construção e beneficiamento associado;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.1;Extração de pedra, areia e argila;08.10-0;Extração de pedra, areia e argila
0891600;0891-6/00;Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.91-6;Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos
0892401;0892-4/01;Extração de sal marinho;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema
0892402;0892-4/02;Extração de sal-gema;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema
0892403;0892-4/03;Refino e outros tratamentos do sal;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.92-4;Extração e refino de sal marinho e sal-gema
0893200;0893-2/00;Extração de gemas (pedras preciosas e semipreciosas);A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.93-2;Extração de gemas (pedras preciosas e semipreciosas)
0899101;0899-1/01;Extração de grafita;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente
0899102;0899-1/02;Extração de quartzo;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente
0899103;0899-1/03;Extração de amianto;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente
0899199;0899-1/99;Extração de outros minerais não metálicos não especificados anteriormente;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;8;EXTRAÇÃO DE MINERAIS NÃO METÁLICOS;08.9;Extração de outros minerais não metálicos;08.99-1;Extração de minerais não metálicos não especificados anteriormente
0910600;0910-6/00;Atividades de apoio à extração de petróleo e gás natural;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;9;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.1;Atividades de apoio à extração de petróleo e gás natural;09.10-6;Atividades de apoio à extração de petróleo e gás natural
0990401;0990-4/01;Atividades de apoio à extração de minério de ferro;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;9;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais, exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais, exceto petróleo e gás natural
0990402;0990-4/02;Atividades de apoio à extração de minerais metálicos não ferrosos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;9;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais, exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais, exceto petróleo e gás natural
0990403;0990-4/03;Atividades de apoio à extração de minerais não metálicos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;9;ATIVIDADES DE APOIO À EXTRAÇÃO DE MINERAIS;09.9;Atividades de apoio à extração de minerais, exceto petróleo e gás natural;09.90-4;Atividades de apoio à extração de minerais, exceto petróleo e gás natural
1011201;1011-2/01;Frigorífico - abate de bovinos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses, exceto suínos
1011202;1011-2/02;Frigorífico - abate de equinos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses, exceto suínos
1011203;1011-2/03;Frigorífico - abate de ovinos e caprinos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses, exceto suínos
1011204;1011-2/04;Frigorífico - abate de bufalinos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses, exceto suínos
1011205;1011-2/05;Matadouro - abate de reses sob contrato, exceto abate de suínos;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.11-2;Abate de reses, exceto suínos
1012101;1012-1/01;Abate de aves;A;AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQUICULTURA;10;FABRICAÇÃO DE PRODUTOS ALIMENTÍCIOS;10.1;Abate e fabricação de produtos de carne;10.12-1;Abate de suínos, aves e outros pequenos animais
